Date,Close,MA50,MA200,Regime
2022-06-22,1952.5,1992.33,2035.5825,BEAR
2022-06-23,1952.5,1991.46,2035.4,BEAR
2022-06-24,1968.0,1991.02,2035.175,BEAR
2022-06-27,1991.5,1991.6,2035.0125,BEAR
2022-06-28,2009.5,1991.99,2034.85,BEAR
2022-06-29,1995.5,1991.68,2034.6125,BEAR
2022-06-30,1974.5,1991.22,2034.08,BEAR
2022-07-01,1946.5,1990.58,2033.2825,BEAR
2022-07-04,1974.0,1990.11,2032.5175,BEAR
2022-07-05,1983.5,1989.41,2031.7,BEAR
2022-07-06,1959.5,1988.0,2030.8525,BEAR
2022-07-07,1940.0,1986.67,2029.7675,BEAR
2022-07-08,1946.5,1986.08,2028.69,BEAR
2022-07-11,1975.5,1985.96,2027.6475,BEAR
2022-07-12,1942.0,1985.56,2026.5425,BEAR
2022-07-13,1949.0,1984.54,2025.5025,BEAR
2022-07-14,1950.5,1983.59,2024.435,BEAR
2022-07-15,1949.5,1982.23,2023.5375,BEAR
2022-07-19,1962.0,1981.91,2022.7925,BEAR
2022-07-20,2005.0,1982.73,2022.0225,BEAR
2022-07-21,2009.5,1983.91,2021.29,BEAR
2022-07-22,2015.5,1985.62,2020.6425,BEAR
2022-07-25,2001.0,1986.29,2020.0425,BEAR
2022-07-26,2001.5,1986.98,2019.475,BEAR
2022-07-27,2005.0,1987.69,2019.18,BEAR
2022-07-28,2007.0,1988.05,2018.94,BEAR
2022-07-29,1998.5,1988.77,2018.8075,BEAR
2022-08-01,2019.0,1989.56,2018.8125,RANGE
2022-08-02,1987.0,1989.32,2018.6725,RANGE
2022-08-03,1988.5,1989.44,2018.41,RANGE
2022-08-04,1989.5,1989.66,2017.9675,RANGE
2022-08-05,2008.0,1990.22,2017.7075,RANGE
2022-08-08,2010.5,1990.62,2017.505,BEAR
2022-08-09,1998.0,1990.07,2017.165,BEAR
2022-08-10,1992.0,1989.61,2016.61,BEAR
2022-08-12,2035.0,1989.42,2016.28,RANGE
2022-08-15,2047.0,1989.73,2015.985,RANGE
2022-08-16,2042.5,1989.81,2015.6525,RANGE
2022-08-17,2067.5,1990.28,2015.595,RANGE
2022-08-18,2052.0,1990.3,2015.445,RANGE
2022-08-19,2055.5,1989.88,2015.3425,RANGE
2022-08-22,2053.5,1989.45,2015.12,RANGE
2022-08-23,2031.5,1989.14,2014.8125,RANGE
2022-08-24,2027.5,1989.62,2014.555,RANGE
2022-08-25,2036.5,1990.76,2014.3275,RANGE
2022-08-26,2041.0,1992.5,2013.9025,RANGE
2022-08-29,2003.5,1993.2,2013.355,RANGE
2022-08-30,2031.0,1995.14,2012.83,RANGE
2022-08-31,2044.0,1997.64,2012.445,RANGE
2022-09-01,1996.5,1998.45,2011.8325,RANGE
2022-09-02,1991.5,1999.23,2011.28,RANGE
2022-09-05,1988.0,1999.94,2010.785,RANGE
2022-09-06,1988.0,2000.34,2010.25,RANGE
2022-09-07,1977.5,2000.06,2009.5175,BEAR
2022-09-08,2019.5,2000.26,2008.96,RANGE
2022-09-09,2029.0,2000.93,2008.435,RANGE
2022-09-12,2042.0,2002.28,2008.045,RANGE
2022-09-13,2047.5,2004.3,2007.7075,RANGE
2022-09-14,2008.0,2004.98,2007.1175,RANGE
2022-09-15,2009.5,2005.5,2006.535,RANGE
2022-09-16,1998.5,2006.28,2006.0375,RANGE
2022-09-20,2009.0,2007.66,2005.5475,RANGE
2022-09-21,1983.5,2008.4,2005.135,RANGE
2022-09-22,1976.5,2008.42,2004.875,RANGE
2022-09-26,1925.5,2008.09,2004.4625,RANGE
2022-09-27,1931.0,2007.73,2004.0525,RANGE
2022-09-28,1912.0,2006.96,2003.5975,RANGE
2022-09-29,1951.0,2006.99,2003.1675,RANGE
2022-09-30,1911.5,2005.98,2002.6,RANGE
2022-10-03,1925.5,2004.39,2001.87,RANGE
2022-10-04,1987.0,2003.94,2001.3875,RANGE
2022-10-05,1994.0,2003.51,2001.01,RANGE
2022-10-06,2002.0,2003.53,2000.7525,RANGE
2022-10-07,1989.0,2003.28,2000.415,RANGE
2022-10-11,1951.0,2002.2,1999.91,RANGE
2022-10-12,1948.0,2001.02,1999.3425,RANGE
2022-10-13,1934.0,1999.73,1998.5425,RANGE
2022-10-14,1977.0,1998.89,1998.105,RANGE
2022-10-17,1959.5,1998.34,1997.8075,RANGE
2022-10-18,1981.0,1998.19,1997.4575,RANGE
2022-10-19,1986.0,1998.12,1997.1425,RANGE
2022-10-20,1977.0,1997.5,1996.685,RANGE
2022-10-21,1962.5,1996.54,1996.1625,RANGE
2022-10-24,1968.0,1995.94,1995.72,RANGE
2022-10-25,1987.0,1995.84,1995.235,RANGE
2022-10-26,1997.5,1995.09,1994.8125,RANGE
2022-10-27,1986.5,1993.88,1994.3775,RANGE
2022-10-28,1976.5,1992.56,1993.65,RANGE
2022-10-31,2007.0,1991.35,1993.06,RANGE
2022-11-01,2020.0,1990.71,1992.75,RANGE
2022-11-02,2020.0,1990.0,1992.46,RANGE
2022-11-04,1994.0,1988.81,1992.07,RANGE
2022-11-07,2013.5,1988.45,1991.625,RANGE
2022-11-08,2041.0,1988.72,1991.39,RANGE
2022-11-09,2031.0,1988.61,1991.2425,RANGE
2022-11-10,2019.5,1988.18,1990.9925,RANGE
2022-11-11,2061.5,1989.34,1990.995,RANGE
2022-11-14,2048.0,1989.68,1991.235,RANGE
2022-11-15,2047.0,1989.74,1991.375,RANGE
2022-11-16,2049.0,1990.79,1991.595,RANGE
2022-11-17,2052.5,1992.01,1991.8175,RANGE
2022-11-18,2050.5,1993.26,1992.2025,RANGE
2022-11-21,2056.5,1994.63,1992.645,RANGE
2022-11-22,2080.0,1996.68,1993.46,RANGE
2022-11-24,2103.0,1998.35,1994.195,BULL
2022-11-25,2104.5,1999.86,1994.85,BULL
2022-11-28,2089.0,2000.8,1995.415,BULL
2022-11-29,2076.5,2001.38,1995.7225,BULL
2022-11-30,2066.5,2002.55,1996.055,BULL
2022-12-01,2071.5,2003.79,1996.3525,BULL
2022-12-02,2035.0,2004.52,1996.495,BULL
2022-12-05,2029.0,2004.92,1996.5525,BULL
2022-12-06,2030.5,2005.86,1996.5375,BULL
2022-12-07,2031.5,2006.96,1996.47,BULL
2022-12-08,2022.0,2008.89,1996.525,BULL
2022-12-09,2044.5,2011.16,1996.7825,BULL
2022-12-12,2038.5,2013.69,1996.84,BULL
2022-12-13,2048.5,2015.64,1997.0325,BULL
2022-12-14,2060.5,2018.62,1997.3175,BULL
2022-12-15,2055.5,2021.22,1997.6425,BULL
2022-12-16,2032.0,2022.12,1997.9925,BULL
2022-12-19,2017.0,2022.58,1998.405,BULL
2022-12-20,1990.5,2022.35,1998.5725,RANGE
2022-12-21,1970.5,2021.98,1998.59,RANGE
2022-12-22,1989.5,2022.75,1998.65,RANGE
2022-12-23,1978.0,2023.35,1998.8475,RANGE
2022-12-26,1981.5,2024.3,1998.9625,RANGE
2022-12-27,1992.5,2024.61,1999.3225,RANGE
2022-12-28,1988.5,2025.19,1999.92,RANGE
2022-12-29,1977.0,2025.11,2000.63,RANGE
2022-12-30,1974.5,2024.88,2001.3425,RANGE
2023-01-04,1950.5,2024.35,2001.5725,RANGE
2023-01-05,1951.5,2024.13,2001.9375,RANGE
2023-01-06,1958.5,2023.94,2002.295,RANGE
2023-01-10,1962.0,2023.44,2002.5775,RANGE
2023-01-11,1983.0,2023.15,2002.84,RANGE
2023-01-12,1992.5,2023.27,2002.8975,RANGE
2023-01-13,1984.5,2023.43,2002.8725,RANGE
2023-01-16,1967.5,2022.64,2002.6525,RANGE
2023-01-17,1986.5,2021.97,2002.2875,RANGE
2023-01-18,2020.0,2021.97,2002.0575,RANGE
2023-01-19,2001.0,2022.11,2001.7375,RANGE
2023-01-20,2011.5,2022.07,2001.52,RANGE
2023-01-23,2030.5,2021.86,2001.305,RANGE
2023-01-24,2058.5,2022.41,2001.2325,RANGE
2023-01-25,2068.0,2023.38,2001.3275,RANGE
2023-01-26,2063.5,2023.42,2001.4075,BULL
2023-01-27,2069.0,2023.84,2001.46,BULL
2023-01-30,2068.5,2024.27,2001.5325,BULL
2023-01-31,2062.0,2024.53,2001.725,BULL
2023-02-01,2058.5,2024.65,2002.055,BULL
2023-02-02,2050.0,2024.64,2002.325,BULL
2023-02-03,2055.5,2024.62,2002.6525,BULL
2023-02-06,2066.0,2024.34,2003.17,BULL
2023-02-07,2070.5,2023.69,2003.5725,BULL
2023-02-08,2070.0,2023.0,2003.8675,BULL
2023-02-09,2071.0,2022.64,2004.235,BULL
2023-02-10,2072.5,2022.56,2004.705,BULL
2023-02-13,2062.5,2022.48,2005.03,BULL
2023-02-14,2081.0,2022.67,2005.3425,BULL
2023-02-15,2073.5,2023.44,2005.56,BULL
2023-02-16,2089.5,2024.65,2005.975,BULL
2023-02-17,2079.0,2025.62,2006.49,BULL
2023-02-20,2087.0,2026.73,2007.0175,BULL
2023-02-21,2083.0,2027.95,2007.6225,BULL
2023-02-22,2063.5,2028.33,2007.94,BULL
2023-02-24,2075.0,2029.06,2008.325,BULL
2023-02-27,2081.5,2029.72,2008.645,BULL
2023-02-28,2080.0,2030.11,2009.155,BULL
2023-03-01,2086.5,2030.73,2009.7675,BULL
2023-03-02,2082.0,2031.73,2010.425,BULL
2023-03-03,2108.0,2033.55,2011.315,BULL
2023-03-06,2126.0,2036.26,2012.1075,BULL
2023-03-07,2135.5,2039.56,2012.95,BULL
2023-03-08,2142.5,2042.62,2013.815,BULL
2023-03-09,2162.0,2046.3,2014.68,BULL
2023-03-10,2121.0,2049.09,2015.4725,BULL
2023-03-13,2088.0,2051.0,2016.015,BULL
2023-03-14,2032.5,2051.88,2016.1825,BULL
2023-03-15,2045.5,2053.25,2016.4975,BULL
2023-03-16,2023.5,2054.23,2016.7225,BULL
2023-03-17,2047.0,2056.16,2017.0575,BULL
2023-03-20,2016.5,2057.46,2017.1875,RANGE
2023-03-22,2049.5,2059.28,2017.3075,RANGE
2023-03-23,2045.5,2060.95,2017.46,RANGE
2023-03-24,2043.0,2062.15,2017.4525,RANGE
2023-03-27,2050.0,2063.3,2017.545,RANGE
2023-03-28,2055.5,2064.72,2017.63,BULL
2023-03-29,2084.0,2067.05,2017.83,BULL
2023-03-30,2094.0,2069.2,2018.045,BULL
2023-03-31,2119.0,2071.18,2018.2575,BULL
2023-04-03,2132.0,2073.8,2018.5425,BULL
2023-04-04,2137.0,2076.31,2018.9925,BULL
2023-04-05,2094.5,2077.59,2019.4475,BULL
2023-04-06,2071.5,2077.85,2019.9075,BULL
2023-04-07,2075.5,2078.0,2020.515,BULL
2023-04-10,2087.5,2078.48,2021.11,BULL
2023-04-11,2105.0,2079.2,2021.965,BULL
2023-04-12,2120.5,2080.24,2022.9725,BULL
2023-04-13,2122.5,2081.45,2023.805,BULL
2023-04-14,2133.0,2082.94,2024.7075,BULL
2023-04-17,2142.0,2084.78,2025.655,BULL
2023-04-18,2157.0,2086.81,2026.6,BULL
2023-04-19,2154.5,2088.58,2027.415,BULL
2023-04-20,2153.5,2090.24,2028.135,BULL
2023-04-21,2149.5,2091.83,2028.905,BULL
2023-04-24,2151.5,2093.44,2029.79,BULL
2023-04-25,2158.5,2095.16,2030.85,BULL
2023-04-26,2137.5,2096.66,2031.6675,BULL
2023-04-27,2145.5,2097.95,2032.4775,BULL
2023-04-28,2174.5,2099.97,2033.5525,BULL
2023-05-01,2195.0,2102.08,2034.8275,BULL
2023-05-02,2192.5,2104.35,2036.0575,BULL
2023-05-08,2188.5,2106.38,2037.1225,BULL
2023-05-09,2215.5,2109.03,2038.49,BULL
2023-05-10,2204.0,2111.84,2039.765,BULL
2023-05-11,2200.0,2114.34,2041.0125,BULL
2023-05-12,2216.5,2117.04,2042.3475,BULL
2023-05-15,2235.5,2120.15,2043.715,BULL
2023-05-16,2249.5,2123.41,2044.9375,BULL
2023-05-17,2256.5,2126.9,2046.1725,BULL
2023-05-18,2284.0,2130.42,2047.515,BULL
2023-05-19,2285.5,2133.61,2048.9375,BULL
2023-05-22,2299.0,2136.88,2050.425,BULL
2023-05-23,2287.0,2139.77,2051.835,BULL
2023-05-24,2274.0,2142.01,2053.17,BULL
2023-05-25,2267.5,2144.94,2054.515,BULL
2023-05-26,2267.5,2148.53,2055.7575,BULL
2023-05-29,2285.0,2153.58,2057.2475,BULL
2023-05-30,2281.5,2158.3,2058.7125,BULL
2023-05-31,2250.5,2162.84,2060.0175,BULL
2023-06-01,2270.0,2167.3,2061.3275,BULL
2023-06-02,2307.5,2173.12,2062.8125,BULL
2023-06-05,2346.5,2179.06,2064.555,BULL
2023-06-06,2363.0,2185.41,2066.41,BULL
2023-06-07,2331.5,2191.18,2067.8925,BULL
2023-06-08,2316.5,2196.51,2069.24,BULL
2023-06-09,2351.0,2202.42,2070.7825,BULL
2023-06-12,2366.0,2208.06,2072.275,BULL
2023-06-13,2397.0,2214.12,2074.0,BULL
2023-06-14,2425.0,2220.24,2075.8475,BULL
2023-06-15,2425.5,2226.11,2077.7075,BULL
2023-06-16,2432.5,2232.02,2079.7125,BULL
2023-06-19,2420.5,2238.54,2081.6775,BULL
2023-06-20,2414.0,2245.39,2083.565,BULL
2023-06-21,2429.0,2252.46,2085.505,BULL
2023-06-22,2429.5,2259.3,2087.635,BULL
2023-06-23,2391.5,2265.03,2089.4375,BULL
2023-06-26,2387.0,2270.36,2091.1525,BULL
2023-06-27,2380.0,2275.51,2093.07,BULL
2023-06-28,2428.5,2281.42,2095.255,BULL
2023-06-29,2428.0,2287.14,2097.455,BULL
2023-06-30,2419.5,2292.39,2099.6125,BULL
2023-07-03,2455.0,2298.4,2102.0,BULL
2023-07-04,2439.5,2304.12,2104.1,BULL
2023-07-05,2437.5,2309.88,2106.1425,BULL
2023-07-06,2409.5,2315.04,2107.98,BULL
2023-07-07,2335.0,2318.57,2109.4175,BULL
2023-07-10,2325.0,2322.32,2111.0025,BULL
2023-07-11,2316.0,2325.73,2112.535,BULL
2023-07-12,2300.5,2328.25,2114.045,BULL
2023-07-13,2322.0,2330.79,2115.61,BULL
2023-07-14,2318.5,2333.31,2117.285,BULL
2023-07-18,2332.0,2336.18,2119.0625,BULL
2023-07-19,2357.5,2339.02,2121.2225,BULL
2023-07-20,2337.0,2341.68,2123.2525,BULL
2023-07-21,2341.0,2344.5,2125.3975,BULL
2023-07-24,2359.5,2347.36,2127.44,BULL
2023-07-25,2364.0,2349.93,2129.7025,BULL
2023-07-26,2361.0,2352.16,2131.88,BULL
2023-07-27,2377.5,2354.58,2133.8325,BULL
2023-07-28,2370.0,2356.3,2135.7125,BULL
2023-07-31,2401.0,2358.61,2137.7075,BULL
2023-08-01,2417.0,2360.97,2139.8475,BULL
2023-08-02,2380.5,2362.84,2141.995,BULL
2023-08-03,2346.5,2364.29,2143.9875,BULL
2023-08-04,2353.0,2366.0,2146.0825,BULL
2023-08-07,2365.0,2367.95,2148.0225,BULL
2023-08-08,2371.5,2369.68,2150.0825,BULL
2023-08-09,2363.5,2371.32,2151.995,BULL
2023-08-10,2386.0,2374.03,2153.995,BULL
2023-08-14,2361.5,2375.86,2155.9175,BULL
2023-08-15,2369.5,2377.1,2157.9525,BULL
2023-08-16,2341.5,2377.0,2159.82,BULL
2023-08-17,2331.0,2376.36,2161.54,BULL
2023-08-18,2313.5,2376.0,2163.12,BULL
2023-08-21,2321.0,2376.09,2164.7925,BULL
2023-08-22,2344.5,2375.96,2166.6325,BULL
2023-08-23,2357.5,2375.79,2168.385,BULL
2023-08-24,2367.0,2375.19,2170.12,BULL
2023-08-25,2346.0,2373.61,2171.75,BULL
2023-08-28,2380.5,2372.71,2173.6825,BULL
2023-08-29,2384.5,2371.75,2175.5375,BULL
2023-08-30,2395.5,2371.25,2177.31,BULL
2023-08-31,2409.5,2371.16,2179.2025,BULL
2023-09-01,2431.0,2371.2,2181.26,BULL
2023-09-04,2457.5,2371.76,2183.24,BULL
2023-09-05,2459.0,2373.11,2185.295,BULL
2023-09-06,2478.5,2374.94,2187.4525,BULL
2023-09-07,2467.5,2376.69,2189.545,BULL
2023-09-08,2441.5,2376.95,2191.49,BULL
2023-09-11,2444.5,2377.28,2193.46,BULL
2023-09-12,2465.0,2378.19,2195.5025,BULL
2023-09-13,2464.0,2378.37,2197.4225,BULL
2023-09-14,2491.0,2379.4,2199.3625,BULL
2023-09-15,2515.5,2380.96,2201.4175,BULL
2023-09-19,2515.5,2383.08,2203.55,BULL
2023-09-20,2490.0,2386.18,2205.6175,BULL
2023-09-21,2469.0,2389.06,2207.63,BULL
2023-09-22,2460.0,2391.94,2209.5725,BULL
2023-09-25,2472.5,2395.38,2211.76,BULL
2023-09-26,2458.0,2398.1,2213.905,BULL
2023-09-27,2462.0,2400.97,2216.0625,BULL
2023-09-28,2452.0,2403.37,2218.165,BULL
2023-09-29,2427.5,2404.77,2220.1925,BULL
2023-10-02,2419.0,2406.41,2222.065,BULL
2023-10-03,2378.0,2407.15,2223.7625,BULL
2023-10-04,2318.5,2406.33,2225.1125,BULL
2023-10-05,2365.0,2406.35,2226.635,BULL
2023-10-06,2365.0,2406.43,2228.1825,BULL
2023-10-10,2413.5,2407.15,2230.09,BULL
2023-10-11,2410.0,2407.95,2232.055,BULL
2023-10-12,2445.0,2408.83,2234.3275,BULL
2023-10-13,2411.5,2408.72,2236.5325,BULL
2023-10-16,2373.0,2408.57,2238.45,BULL
2023-10-17,2394.0,2409.52,2240.53,BULL
2023-10-18,2398.5,2410.43,2242.615,BULL
2023-10-19,2365.0,2410.43,2244.4775,BULL
2023-10-20,2356.5,2410.13,2246.3175,BULL
2023-10-23,2338.5,2409.63,2248.125,BULL
2023-10-24,2339.5,2408.7,2249.95,BULL
2023-10-25,2354.5,2408.56,2251.97,BULL
2023-10-26,2321.5,2407.6,2253.82,BULL
2023-10-27,2358.5,2407.94,2255.82,BULL
2023-10-30,2330.5,2407.93,2257.6625,BULL
2023-10-31,2356.5,2408.79,2259.53,BULL
2023-11-01,2413.5,2410.64,2261.635,BULL
2023-11-02,2425.5,2412.26,2263.84,BULL
2023-11-06,2465.0,2414.41,2266.3275,BULL
2023-11-07,2434.5,2415.76,2268.5675,BULL
2023-11-08,2408.0,2417.0,2270.5075,BULL
2023-11-09,2439.5,2418.18,2272.7,BULL
2023-11-10,2441.5,2419.32,2274.85,BULL
2023-11-13,2440.0,2420.21,2276.8975,BULL
2023-11-14,2450.0,2421.02,2278.855,BULL
2023-11-15,2479.5,2421.99,2280.9125,BULL
2023-11-16,2472.5,2422.29,2282.9575,BULL
2023-11-17,2496.5,2423.04,2285.095,BULL
2023-11-20,2479.0,2423.05,2287.1475,BULL
2023-11-21,2473.0,2423.16,2289.2025,BULL
2023-11-22,2483.0,2423.99,2291.325,BULL
2023-11-24,2499.0,2425.08,2293.57,BULL
2023-11-27,2490.0,2425.58,2295.7425,BULL
2023-11-28,2484.5,2425.99,2297.835,BULL
2023-11-29,2469.5,2425.56,2299.83,BULL
2023-11-30,2482.0,2424.89,2301.89,BULL
2023-12-01,2490.0,2424.38,2303.985,BULL
2023-12-04,2467.0,2423.92,2305.9575,BULL
2023-12-05,2446.5,2423.47,2307.8775,BULL
2023-12-06,2496.0,2424.19,2309.9525,BULL
2023-12-07,2464.5,2424.03,2311.9075,BULL
2023-12-08,2424.5,2423.36,2313.5825,BULL
2023-12-11,2463.5,2423.39,2315.505,BULL
2023-12-12,2459.0,2423.53,2317.365,BULL
2023-12-13,2460.5,2424.19,2319.2525,BULL
2023-12-14,2426.0,2424.33,2321.065,BULL
2023-12-15,2438.5,2425.54,2322.8825,BULL
2023-12-18,2420.0,2427.57,2324.575,BULL
2023-12-19,2439.0,2429.05,2326.37,BULL
2023-12-20,2457.5,2430.9,2328.225,BULL
2023-12-21,2432.0,2431.27,2329.975,BULL
2023-12-22,2441.5,2431.9,2331.6425,BULL
2023-12-25,2442.5,2431.85,2333.225,BULL
2023-12-26,2443.0,2432.48,2334.7625,BULL
2023-12-27,2471.0,2434.44,2336.405,BULL
2023-12-28,2469.5,2435.95,2337.9425,BULL
2023-12-29,2474.5,2437.47,2339.71,BULL
2024-01-04,2487.0,2439.91,2341.705,BULL
2024-01-05,2502.0,2442.82,2344.0525,BULL
2024-01-09,2522.0,2446.49,2346.435,BULL
2024-01-10,2556.0,2450.82,2349.0975,BULL
2024-01-11,2596.0,2455.65,2351.8425,BULL
2024-01-12,2608.5,2461.39,2354.8025,BULL
2024-01-15,2621.0,2466.64,2357.66,BULL
2024-01-16,2621.5,2472.46,2360.54,BULL
2024-01-17,2608.5,2477.5,2363.3675,BULL
2024-01-18,2605.5,2481.34,2366.145,BULL
2024-01-19,2624.5,2485.32,2368.99,BULL
2024-01-22,2663.5,2489.29,2371.8875,BULL
2024-01-23,2659.5,2493.79,2374.715,BULL
2024-01-24,2644.0,2498.51,2377.34,BULL
2024-01-25,2647.0,2502.66,2379.915,BULL
2024-01-26,2612.0,2506.07,2382.29,BULL
2024-01-29,2643.5,2510.14,2385.035,BULL
2024-01-30,2643.5,2514.01,2387.895,BULL
2024-01-31,2670.0,2517.82,2390.8675,BULL
2024-02-01,2649.5,2521.36,2393.6775,BULL
2024-02-02,2657.5,2524.58,2396.44,BULL
2024-02-05,2678.5,2528.57,2399.23,BULL
2024-02-06,2656.5,2532.24,2401.9,BULL
2024-02-07,2668.0,2535.94,2404.575,BULL
2024-02-08,2681.5,2539.59,2407.2725,BULL
2024-02-09,2676.0,2543.31,2409.8675,BULL
2024-02-13,2735.5,2548.33,2412.7725,BULL
2024-02-14,2703.0,2553.0,2415.52,BULL
2024-02-15,2716.0,2557.68,2418.3525,BULL
2024-02-16,2750.0,2562.88,2421.345,BULL
2024-02-19,2763.5,2568.81,2424.37,BULL
2024-02-20,2762.5,2575.13,2427.495,BULL
2024-02-21,2748.5,2580.18,2430.51,BULL
2024-02-22,2786.0,2586.61,2433.5675,BULL
2024-02-26,2798.5,2594.09,2436.585,BULL
2024-02-27,2802.0,2600.86,2439.6325,BULL
2024-02-28,2799.0,2607.66,2442.685,BULL
2024-02-29,2805.0,2614.55,2445.6325,BULL
2024-03-01,2834.5,2622.72,2448.785,BULL
2024-03-04,2834.5,2630.64,2451.9575,BULL
2024-03-05,2848.5,2639.21,2455.1175,BULL
2024-03-06,2858.5,2647.6,2458.2325,BULL
2024-03-07,2845.0,2655.35,2461.21,BULL
2024-03-08,2851.0,2663.73,2464.1825,BULL
2024-03-11,2791.5,2670.73,2466.72,BULL
2024-03-12,2779.5,2677.47,2469.19,BULL
2024-03-13,2772.0,2684.05,2471.555,BULL
2024-03-14,2788.5,2690.4,2474.0625,BULL
2024-03-15,2796.0,2696.93,2476.6725,BULL
2024-03-18,2849.5,2704.43,2479.5825,BULL
2024-03-19,2880.0,2712.29,2482.645,BULL
2024-03-21,2927.5,2720.8,2485.8575,BULL
2024-03-22,2946.5,2729.29,2489.1825,BULL
2024-03-25,2907.5,2736.32,2492.4675,BULL
2024-03-26,2914.0,2742.68,2495.6875,BULL
2024-03-27,2929.0,2749.09,2498.795,BULL
2024-03-28,2908.5,2754.84,2501.605,BULL
2024-03-29,2923.5,2760.88,2504.4075,BULL
2024-04-01,2872.5,2766.16,2507.1125,BULL
2024-04-02,2864.0,2771.33,2509.85,BULL
2024-04-03,2857.5,2775.99,2512.3825,BULL
2024-04-04,2886.5,2780.45,2514.985,BULL
2024-04-05,2854.0,2784.34,2517.27,BULL
2024-04-08,2881.0,2789.08,2519.55,BULL
2024-04-09,2907.5,2794.29,2521.96,BULL
2024-04-10,2896.5,2799.98,2524.28,BULL
2024-04-11,2901.5,2805.14,2526.685,BULL
2024-04-12,2916.0,2810.59,2529.195,BULL
2024-04-15,2904.5,2815.28,2531.5725,BULL
2024-04-16,2846.0,2819.21,2533.655,BULL
2024-04-17,2811.5,2822.29,2535.755,BULL
2024-04-18,2828.0,2825.28,2537.96,BULL
2024-04-19,2774.5,2827.64,2539.9325,BULL
2024-04-22,2814.0,2830.56,2541.86,BULL
2024-04-23,2804.0,2833.01,2543.74,BULL
2024-04-24,2859.5,2836.68,2545.94,BULL
2024-04-25,2815.0,2838.27,2547.74,BULL
2024-04-26,2833.0,2840.87,2549.7075,BULL
2024-04-30,2893.0,2844.41,2551.985,BULL
2024-05-01,2881.5,2847.04,2554.345,BULL
2024-05-02,2884.0,2849.45,2557.09,BULL
2024-05-07,2901.0,2852.22,2559.97,BULL
2024-05-08,2862.0,2854.49,2562.7,BULL
2024-05-09,2866.0,2856.09,2565.5275,BULL
2024-05-10,2881.0,2857.74,2568.3225,BULL
2024-05-13,2878.5,2859.27,2571.1225,BULL
2024-05-14,2882.5,2860.94,2573.875,BULL
2024-05-15,2887.5,2862.59,2576.525,BULL
2024-05-16,2891.5,2863.73,2579.2975,BULL
2024-05-17,2902.5,2865.09,2582.105,BULL
2024-05-20,2928.0,2866.68,2584.9475,BULL
2024-05-21,2917.0,2867.85,2587.7125,BULL
2024-05-22,2893.0,2868.81,2590.3725,BULL
2024-05-23,2913.0,2870.05,2593.05,BULL
2024-05-24,2896.5,2872.15,2595.6825,BULL
2024-05-27,2925.0,2875.06,2598.3025,BULL
2024-05-28,2926.5,2878.15,2600.85,BULL
2024-05-29,2898.0,2880.34,2603.4375,BULL
2024-05-30,2880.5,2882.03,2606.1075,BULL
2024-05-31,2950.0,2884.04,2609.0925,BULL
2024-06-03,2958.5,2885.61,2612.06,BULL
2024-06-04,2947.5,2886.01,2614.94,BULL
2024-06-05,2904.5,2885.17,2617.645,BULL
2024-06-06,2914.0,2885.3,2620.285,BULL
2024-06-07,2912.5,2885.27,2623.04,BULL
2024-06-10,2942.5,2885.54,2625.905,BULL
2024-06-11,2936.5,2886.1,2628.88,BULL
2024-06-12,2911.5,2885.86,2631.7825,BULL
2024-06-13,2885.0,2886.11,2634.64,BULL
2024-06-14,2903.0,2886.89,2637.55,BULL
2024-06-17,2853.0,2886.8,2640.0925,BULL
2024-06-18,2871.0,2886.49,2642.66,BULL
2024-06-19,2886.5,2887.14,2645.2575,BULL
2024-06-20,2882.5,2887.17,2647.94,BULL
2024-06-21,2879.5,2886.61,2650.435,BULL
2024-06-24,2896.5,2886.61,2652.995,BULL
2024-06-25,2947.5,2887.53,2655.755,BULL
2024-06-26,2960.0,2888.41,2658.5075,BULL
2024-06-27,2950.5,2889.33,2661.105,BULL
2024-06-28,2968.5,2891.78,2663.66,BULL
2024-07-01,2985.5,2895.26,2666.2925,BULL
2024-07-02,3019.0,2899.08,2668.995,BULL
2024-07-03,3047.0,2904.53,2671.8925,BULL
2024-07-04,3069.0,2909.63,2675.03,BULL
2024-07-05,3045.0,2914.45,2678.0325,BULL
2024-07-08,3035.0,2917.96,2680.8825,BULL
2024-07-09,3005.0,2921.76,2683.5875,BULL
2024-07-10,3024.0,2925.58,2686.2525,BULL
2024-07-11,3044.0,2928.6,2688.895,BULL
2024-07-12,3007.0,2931.11,2691.3525,BULL
2024-07-16,3012.0,2933.67,2693.9625,BULL
2024-07-17,3025.0,2936.15,2696.7425,BULL
2024-07-18,2975.0,2938.41,2699.3175,BULL
2024-07-19,2952.0,2940.13,2701.715,BULL
2024-07-22,2933.5,2941.18,2704.0925,BULL
2024-07-23,2943.0,2942.47,2706.4975,BULL
2024-07-24,2897.0,2942.76,2708.7225,BULL
2024-07-25,2817.5,2941.36,2710.6725,BULL
2024-07-26,2830.0,2940.13,2712.7275,BULL
2024-07-29,2863.0,2939.34,2715.1525,BULL
2024-07-30,2857.0,2937.92,2717.845,BULL
2024-07-31,2900.5,2937.59,2720.5225,BULL
2024-08-01,2806.0,2935.85,2722.7275,BULL
2024-08-02,2634.5,2930.28,2723.8325,RANGE
2024-08-05,2349.5,2919.34,2723.53,RANGE
